title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Baccalauréat : pour Jean-Michel Blanquer, la publication des résultats ne sera pas perturbée par les correcteurs en grève	"Malgré les copies du baccalauréat toujours retenues par les correcteurs en grève, les premiers résultats du bac devraient bien être publiés vendredi 5 juillet. En direct du ministère de l'Éducation nationale, à Paris, la journaliste Jihane Benzina fait le point sur la situation.Jeudi 4 juillet, le ministre de l'Éducation nationale Jean-Michel Blanquer s'est voulu rassurant, à la veille de la publication des résultats du bac, vendredi 5 juillet. Pour le ministre, \"demain, tous les élèves connaitront bien les résultats du baccalauréat\", explique la journaliste Jihane Benzina, en direct du ministère de l'Éducation nationale, à Paris. Sur les 175 000 correcteurs, environ 700 conservent encore 30 000 copies sur 4 millions. Les Académies de Créteil, Toulouse et Versailles sont les plus impactées Une goutte d'eau pour le ministre qui insiste : \"Certaines Académies ne seront même pas impactées. Les plus impactées sont celles de Créteil (Val-de-Marne), Toulouse (Haute-Garonne) et Versailles (Yvelines)\", ajoute la journaliste. Le ministre est également resté ferme. \"Il y aura bien des sanctions, y compris financières, à l'encontre des enseignants qui, il le répète, ont rompu leur mission de service public\", conclut Jihane Benzina."	Elsa Pallot	France 2	7	4	2019
Baccalauréat : quelle alimentation privilégier ?	JT 13H - Pour bien préparer sont bac, il est important d'assurer son alimentation. Découvrez les astuces et les conseils pour une bonne nutrition pendant les périodes de révisions.  Comme tout organe, le cerveau a besoin de nutriments pour se développer et se construire convenablement. A l'approche des examens du baccalauréat, il faut privilégier une alimentation équilibrée et variée pour les trois repas quotidiens. Pour ce faire, il est recommandé de consommer des aliments contenant des vitamines, des minéraux, des oligo-éléments, des oméga-3 et des oméga-6. Dans quels aliments se trouvent ces nutriments ? Quels sont les aliments à bannir ? Ce sujet a été diffusé dans le journal télévisé de 13h du 15/06/2019 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 13h du 15 juin 2019 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	6	15	2019
Baccalauréat : un drôle de rattrapage	L'essentiel JT 20H - Ce mardi, il y a eu du soulagement pour ceux qui ont passé le baccalauréat. Comme le ministre de l'Éducation nationale l'avait assuré lundi 8 juillet, toutes les copies des épreuves ont été récupérées auprès des professeurs grévistes.  Le baccalauréat 2019 restera comme l'un des plus chaotiques de ces 50 dernières années. Toutes les copies ont enfin été récupérées auprès des professeurs grévistes, et toutes les notes ont pu être attribuées. Les 100 000 candidats qui passaient les oraux de rattrapage se souviendront longtemps de ce mois de juillet. Certains étudiants ont été maintenus en rattrapage, tandis que d'autres y ont échappé. Ce sujet a été diffusé dans le journal télévisé de 20H du 09/07/2019 présenté par Gilles Bouleau sur TF1. Vous retrouverez au programme du JT de 20H du 9 juillet 2019 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	7	8	2019
Bagnolet : une décharge illégale en pleine ville	L'essentiel JT 20H - À Bagnolet, une décharge sauvage est alimentée par les services municipaux eux-mêmes. Malgré les nombreux courriers et une pétition, les riverains semblent impuissants face aux nuisances et aux risques sanitaires.  Une immense décharge sauvage ne cesse de grandir tout près des habitations dans la ville de Bagnolet en Seine-Saint-Denis. Les pollueurs ne sont pas seulement des particuliers, car la mairie elle-même y déverse des déchets en toute illégalité depuis des années. Une situation incroyable qu'ont voulu comprendre nos journalistes. Ce sujet a été diffusé dans le journal télévisé de 20H du 04/09/2019 présenté par Gilles Bouleau sur TF1. Vous retrouverez au programme du JT de 20H du 4 septembre 2019 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	9	3	2019
Bahamas : après le passage de Dorian, des familles se retrouvent	Au milieu de la désolation, certains sinistrés retrouvent des membres de leur famille portés disparus.Le bilan de l'ouragan Dorian faisait état, samedi 7 septembre, de 43 morts aux Bahamas. Un chiffre sans doute encore provisoire tant la violence des vents a tout emporté sur son passage. Les opérations de recherches se poursuivent pour retrouver les disparus, et parfois le miracle est au rendez-vous. Une maman et son fils, séparés en pleine tempête, se retrouvent quelques jours plus tard au milieu des larmes de joie. Plusieurs familles sont coupées car les routes et les moyens de communication sont touchés. Un couple d'Américains enfin réuni Les rescapés sont évacués petit à petit, d'abord les blessés, par hélicoptère. Mais à l'aéroport, il y a aussi ceux qui arrivent sur place pour retrouver leurs proches dont ils n'ont plus de nouvelles. Un Américain est venu pour tenter de retrouver sa femme, aux Bahamas pendant la tempête pendant qu'il était resté aux États-Unis. Au moment des retrouvailles, l'émotion les submerge.	Thomas Horeau	France 2	9	7	2019
Bahamas : combien Dorian a-t-il fait de mort ?	JT 20H - Combien de morts y a-t-il sous les décombres aux Bahamas ? La question se pose depuis une semaine.  Depuis plusieurs jours, le bilan humain aux Bahamas n'a pas bougé. Totalement débordées, les autorités se sont arrêtées à quarante-trois victimes. Ce chiffre semble incompatible avec les témoignages sur le terrain. Une semaine après le passage de l'ouragan Dorian, l'archipel s'enlise de plus en plus dans un chaos indescriptible. Ce sujet a été diffusé dans le journal télévisé de 20H du 08/09/2019 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 20H du 8 septembre 2019 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	9	8	2019
Bahamas : des îles de l'archipel dévastées après l'ouragan Dorian	"Aux Bahamas, le bilan provisoire du passage de l'ouragan Dorian s'est alourdi à 20 morts. Sur place, c'est la désolation. Une équipe de France 2 a pu se rendre sur l'île de Grand Abaco, au nord de l'archipel.À l'approche des îles Abacos, aux Bahamas, on distingue d'immenses inondations, puis les ruines de la ville de Marsh Harbour, encore sous les eaux. L'atterrissage sur l'île est un exercice délicat. Il faut éviter l'eau. Un avion vient évacuer des malades. Ils attendent depuis trois jours. Certains sont hagards. \"Quand quelque chose comme ça vous arrive, vous faites ce que vous devez pour tenir, jusqu'au point où vous capitulez. Vous vous dites : 'Il faut juste que je m'en sorte vivant'\", se confie un homme. Les opérations de secours stoppées à la nuit tombée Tout autour, des voitures et des bâtiments soufflés, des routes couvertes du déluge de l'ouragan et des arbres décapités. Un camp de fortune a été dressé dans le seul bâtiment en dur encore debout. Nous traversons les pistes, guidés par les bruits de trois avions de secours qui viennent de se poser. Quelque 50 personnes restées sur l'île sont rapatriées ce jour-là. Quand la nuit tombe, toutes les opérations de secours s'arrêtent. Plus un seul hélicoptère, plus un seul avion. C'est le silence absolu qui règne, dans ce qui ressemble à une zone de guerre."	Thomas Horeau	France 2	9	5	2019
Bahamas : la compagnie maritime Royal Caribbean distribue des milliers de repas aux sinistrés	Une compagnie de bateaux de croisière a mis en place un fonds de secours pour venir en aide aux sinistrés de l'ouragan Dorian, qui a durement touché les îles Abacos, au nord des Bahamas. Des repas sont préparés à bord et distribués aux personnes dans le besoin.Les cuisiniers s'affairent. Au menu : riz et poulet ou encore sandwich au jambon de dinde. On est loin des repas gastronomiques habituellement fournis par la Royal Caribbean, une compagnie de croisière qui dessert les Bahamas depuis plus de cinquante ans. Mais l'objectif est de servir un maximum de repas en un minimum de temps. La compagnie ambitionne de monter en puissance et de livrer 20 000 repas. Environ 70 000 personnes sans eau ni nourriture Car sur les deux îles ravagées par l'ouragan, il ne reste rien, si ce n'est un champ de ruines. Les survivants fuient pour rejoindre Nassau, la capitale des Bahamas épargnée par l'ouragan Dorian. Le bilan officiel est de 44 morts, mais devrait être beaucoup plus lourd, selon les autorités. Les Bahamas vivent là une crise humanitaire sans précédent. Au moins 70 000 personnes sont actuellement sans eau, sans abri ni nourriture.	Pierre-Yves Grenu	France 3	9	9	2019
Bahamas : les rescapés de Dorian souhaitent fuir les zones sinistrées	"Des milliers d'habitants de zones sinistrées par le passage de l'ouragan Dorian attendent d'être évacués vers la capitale des Bahamas.Aux Bahamas, après le passage de l'ouragan Dorian, des milliers d'habitants souhaitent quitter les zones dévastées afin de rejoindre la capitale Nassau. Sur le port de Marsh Harbour, un cargo qui apporte des vivres est approché par des centaines de personnes qui voudraient y embarquer. Une foule parfois désobéissante au point que les militaires sont déployés pour tenter d'encadrer les choses, et éviter la désorganisation. \"Je suis contente de partir\" Les femmes et leurs enfants sont les premiers choisis afin de monter à bord. Épuisés et en colère, les pères de famille veulent eux aussi embarquer, certains y arrivent. Mais pour les célibataires, c'est plus compliqué. Le capitaine n'accepte pas plus de 300 personnes. \"Je suis très contente de partir. Ça va être très long ici\", confie une sinistrée. Le bateau mettra environ onze heures afin de rallier Nassau, mais avec soulagement."	Elsa Pallot	France 2	9	8	2019
Baie de Somme : la perle du littoral	"En baie de Somme, le parc du Marquenterre est une réserve ornithologique exceptionnelle. On peut y voir la plus grande colonie de phoques en France.La baie Somme, c'est une frontière entre terre et mer en perpétuel mouvement. Elle offre en toute saison un paysage changeant, façonné au gré des marées. Un estuaire qui séduit près de 10 millions de touristes, chaque année. Été comme hiver, les phoques sont l'attraction majeure de la baie. Ce jour-là, un groupe de 25 touristes s'est levé tôt pour les observer. Leur emplacement est différent chaque jour, en fonction de l'heure de la marée. Leur silhouette trapue, allongée sur un banc de sable, se dessine dans la longue vue. Ils ressemblent à \"un chien qui a une queue de sirène\", selon cette petite fille. Un paradis pour les férus d'ornithologie Ce spectacle, c'est le quotidien du guide Arnaud Lengignon, depuis 17 ans. Cet amoureux de la baie de Somme s'y balade quasiment chaque jour, peu importe la couleur du ciel. Une passion partagée par les férus d'ornithologie et même pour ces cavaliers. \"Quand on a 360° de sable autour de soi, on a l'impression que la vie vous appartient, que le monde vous appartient\", explique ravie une cavalière. Classée \"Grand Site de France\", la baie de Somme conserve son image de perle du littoral."	Thomas Horeau	France 2	1	2	2019
